"tenure","monthly_charges","total_charges","contract","internet_service","payment_method","y"
11,47.9826662168315,525.011035908644,"Month-to-month","Fiber optic","Credit card",0
25,96.9496244925884,2419.29213751709,"Month-to-month","DSL","Bank transfer",0
56,107.150002264455,5993.30222905827,"Two year","Fiber optic","Bank transfer",0
27,132.368190219801,3613.28604087366,"One year","Fiber optic","Bank transfer",0
80,63.5621731015649,4957.52152215556,"One year","DSL","Credit card",0
27,58.2681244853034,1451.70032590211,"One year","Fiber optic","Credit card",0
12,46.6620853985108,568.996672765816,"One year","DSL","Electronic check",0
22,102.031379714227,2200.06265347734,"Month-to-month","DSL","Bank transfer",1
47,82.0871438116844,3963.61933018193,"Month-to-month","Fiber optic","Bank transfer",0
12,59.8598728336554,734.160842933643,"Month-to-month","DSL","Credit card",1
42,99.8262033863812,4243.76376229018,"Two year","DSL","Bank transfer",0
26,103.662786209358,2630.82111278585,"Month-to-month","DSL","Credit card",0
1,75.966823177444,123.044639797072,"Two year","Fiber optic","Bank transfer",0
25,93.5561705405954,2308.89898796316,"Month-to-month","Fiber optic","Electronic check",1
5,127.067774186768,596.602321750462,"Month-to-month","Fiber optic","Electronic check",0
55,41.7771368274825,2381.78242934571,"Month-to-month","Fiber optic","Electronic check",0
16,30.9697319896846,500.710658757093,"Month-to-month","Fiber optic","Bank transfer",0
35,96.0284752449276,3387.91154869121,"Month-to-month","No","Mailed check",0
17,120.347497938389,2022.8345464853,"One year","No","Mailed check",0
47,33.9056376610703,1635.47257173902,"One year","Fiber optic","Mailed check",0
22,53.6381659770546,1145.02523993675,"Month-to-month","No","Bank transfer",1
37,72.0305479774463,2720.36249114701,"One year","DSL","Electronic check",0
22,67.3798388128245,1485.14160343935,"Month-to-month","Fiber optic","Mailed check",0
37,117.707588816841,4342.2517549703,"One year","Fiber optic","Credit card",0
25,67.5465164956391,1691.55681933326,"One year","Fiber optic","Bank transfer",0
98,78.8028614745972,7810.0481937859,"Month-to-month","Fiber optic","Bank transfer",0
39,57.6869675684066,2249.01649075037,"Month-to-month","Fiber optic","Electronic check",0
7,103.751204200669,718.584697016057,"One year","No","Bank transfer",1
30,72.0430020464729,2178.5188975099,"Month-to-month","Fiber optic","Mailed check",0
56,98.23501147972,5480.61130963901,"Two year","Fiber optic","Electronic check",0
23,74.5038312553192,1714.37365405153,"Month-to-month","Fiber optic","Mailed check",1
3,21.1816095453005,94.1538023876875,"One year","Fiber optic","Electronic check",0
71,35.0436161751002,2487.34631242356,"Two year","Fiber optic","Credit card",0
39,28.9996743602857,1158.65906498518,"Two year","Fiber optic","Electronic check",0
62,60.7455389543759,3648.45249621537,"Month-to-month","DSL","Bank transfer",0
6,100.138006718453,508.977935512061,"Two year","Fiber optic","Bank transfer",0
56,86.2909201138849,4794.09439747406,"Month-to-month","Fiber optic","Bank transfer",0
18,71.6731936118852,1455.28191273468,"Month-to-month","No","Credit card",0
45,88.5350773019132,3994.62144477482,"Month-to-month","Fiber optic","Credit card",0
31,74.8316770083889,2405.14850349499,"One year","Fiber optic","Credit card",0
62,67.9732325576551,4223.8012787869,"Month-to-month","DSL","Bank transfer",0
7,75.398937753148,520.46271800425,"One year","Fiber optic","Bank transfer",0
3,56.985653660121,104.045646696788,"Two year","Fiber optic","Bank transfer",0
30,49.2001435921641,1481.53856447175,"Two year","No","Bank transfer",0
30,63.1143724756048,1910.17589002274,"One year","DSL","Mailed check",0
24,92.5911560090743,2162.86142587799,"Two year","No","Credit card",0
31,64.0509674680448,1915.81067021201,"Two year","DSL","Mailed check",0
9,29.0617766452464,489.893581666386,"Two year","Fiber optic","Bank transfer",0
5,65.3913709853876,367.120375678556,"Two year","Fiber optic","Electronic check",1
28,84.1648215084135,2281.42103409754,"Month-to-month","Fiber optic","Mailed check",0
20,58.3774913716332,1193.88491871726,"Month-to-month","DSL","Credit card",0
31,22.4502353420331,793.667627568631,"Month-to-month","DSL","Bank transfer",1
127,45.7506177488747,5766.28686152297,"Two year","Fiber optic","Credit card",0
62,70.2199883817811,4380.82661981544,"Two year","No","Mailed check",0
5,66.8662175650814,431.854920020575,"Two year","Fiber optic","Credit card",0
29,68.0495158969312,1887.55009480729,"Two year","Fiber optic","Mailed check",0
21,77.8104503191752,1665.90963645246,"One year","No","Electronic check",0
3,64.8188289819861,213.631264266787,"Month-to-month","DSL","Electronic check",0
48,74.8903015661279,3589.32198208209,"Two year","DSL","Bank transfer",0
44,83.4874599132586,3627.83486587613,"One year","No","Bank transfer",0
32,18,523.68623812464,"Two year","Fiber optic","Mailed check",0
43,65.0698115797555,2839.59887222349,"Two year","DSL","Bank transfer",0
5,113.366557979074,685.210125209806,"Month-to-month","Fiber optic","Electronic check",1
55,58.5852684804628,3157.87548078458,"Two year","Fiber optic","Bank transfer",0
7,83.279805330494,589.880451983424,"Month-to-month","No","Electronic check",0
58,99.6487417124324,5732.22365113459,"Month-to-month","Fiber optic","Bank transfer",0
76,52.4119554020932,3929.99097663947,"One year","Fiber optic","Mailed check",0
44,84.6662358322814,3701.80883707488,"Month-to-month","No","Credit card",1
2,43.514822184222,20,"Month-to-month","DSL","Mailed check",0
30,71.695607156321,2138.56084677374,"Month-to-month","DSL","Credit card",0
15,67.0899205444697,929.013689747108,"Month-to-month","No","Bank transfer",0
13,56.1692778891491,734.646290334826,"Two year","Fiber optic","Credit card",1
15,77.1357948935659,1063.60564046964,"Month-to-month","DSL","Electronic check",1
7,96.8158243516604,576.944226998193,"One year","DSL","Mailed check",0
65,50.3101479988482,3315.87440678428,"One year","Fiber optic","Mailed check",0
86,40.8719602975254,3518.38083460661,"Month-to-month","DSL","Mailed check",0
16,74.5018906418431,1297.31370807692,"One year","DSL","Bank transfer",0
37,87.2848119924183,3198.10633658553,"Month-to-month","DSL","Credit card",1
2,79.2703466860682,143.268124198199,"Month-to-month","DSL","Electronic check",0
52,72.0437883910105,3748.41500350324,"Two year","Fiber optic","Electronic check",0
15,104.544311431638,1453.34481259257,"One year","DSL","Bank transfer",0
12,96.3274342707998,1163.37448444587,"One year","Fiber optic","Credit card",0
20,29.762591765977,596.14431181595,"Month-to-month","Fiber optic","Credit card",0
29,80.5550774795876,2344.1903290711,"Month-to-month","DSL","Electronic check",0
39,45.2745492081607,1799.32877474917,"One year","DSL","Bank transfer",0
30,19.4070801241104,660.956595074152,"Month-to-month","No","Electronic check",0
19,113.835842991213,2046.2007520835,"Month-to-month","Fiber optic","Mailed check",0
29,91.6505608810264,2615.29847918094,"Month-to-month","DSL","Bank transfer",0
50,35.1834038452402,1724.42941074194,"Month-to-month","DSL","Electronic check",0
12,60.9562933703301,723.979330392394,"Month-to-month","No","Credit card",0
14,71.811995525354,980.572392957236,"One year","Fiber optic","Bank transfer",0
32,124.465221164879,4006.23143531786,"Month-to-month","Fiber optic","Bank transfer",1
34,96.3580316248325,3162.09627791995,"Two year","No","Mailed check",0
16,57.8461594702118,888.298987507544,"Month-to-month","DSL","Bank transfer",0
11,70.092042870092,789.114218767069,"Month-to-month","Fiber optic","Bank transfer",1
37,59.0747648462005,2162.4691184366,"One year","Fiber optic","Credit card",0
32,100.249341866564,3211.51440097784,"One year","Fiber optic","Electronic check",0
20,41.048349947466,813.790735594009,"Month-to-month","DSL","Electronic check",1
6,90.0087378900679,554.081382088302,"Month-to-month","DSL","Credit card",1
25,77.6902065380836,1963.70967105386,"Month-to-month","Fiber optic","Bank transfer",1
6,38.3274731293992,267.017644312478,"Month-to-month","DSL","Mailed check",0
26,81.6801953747994,2108.81843662477,"Two year","Fiber optic","Credit card",0
23,68.0797996635246,1665.13672596023,"Month-to-month","Fiber optic","Bank transfer",0
16,65.1754178433915,1032.34900953872,"Month-to-month","DSL","Mailed check",0
24,69.2900962314831,1599.32131597393,"Month-to-month","No","Credit card",0
24,74.0529279450635,1719.97594502436,"Month-to-month","DSL","Bank transfer",1
14,89.1371031227582,1197.79644460986,"Month-to-month","Fiber optic","Credit card",0
34,92.5835218121267,3182.35236180878,"One year","Fiber optic","Credit card",0
13,40.5087315540176,400.691069680066,"Month-to-month","Fiber optic","Bank transfer",0
16,50.4617980183128,755.193120644208,"One year","No","Mailed check",0
12,58.2920667038474,588.872314281219,"One year","Fiber optic","Electronic check",0
28,88.3738545675817,2503.42723500712,"Month-to-month","Fiber optic","Bank transfer",1
6,82.006220792973,482.53154095487,"Month-to-month","No","Credit card",0
14,48.676719196989,626.76624163649,"Month-to-month","Fiber optic","Mailed check",1
11,108.719868726904,1131.74544261714,"Month-to-month","Fiber optic","Electronic check",1
31,129.007641388914,3981.66230264186,"One year","Fiber optic","Bank transfer",0
39,87.6653356651135,3507.46872120863,"Month-to-month","DSL","Bank transfer",0
26,77.9215422131975,2008.61057677977,"One year","DSL","Mailed check",0
26,58.6082940466815,1476.73438259381,"Month-to-month","No","Mailed check",0
10,80.71596055533,910.871156745901,"Month-to-month","No","Bank transfer",0
28,82.637756433203,2412.79239778181,"Month-to-month","Fiber optic","Credit card",0
11,41.2157903620649,401.955315080535,"Two year","Fiber optic","Credit card",1
11,106.215061726997,1129.44116139066,"Two year","DSL","Mailed check",0
55,37.8887946123274,2163.93756747383,"Month-to-month","No","Credit card",0
13,44.9764357916868,502.625040251499,"Month-to-month","DSL","Bank transfer",0
20,32.8521701974875,675.040166346616,"Month-to-month","Fiber optic","Electronic check",0
26,81.1031190901565,2072.97621465868,"Month-to-month","Fiber optic","Electronic check",1
23,78.1339846760512,1835.96783857807,"Two year","Fiber optic","Electronic check",0
15,52.0058811386791,628.517403928579,"Month-to-month","Fiber optic","Electronic check",0
27,28.1291471173971,743.904103952609,"One year","DSL","Bank transfer",0
7,101.748232309193,637.332987807975,"Month-to-month","Fiber optic","Mailed check",0
19,27.0187809769304,485.674829834502,"One year","Fiber optic","Mailed check",0
8,74.3928952940969,628.795805467839,"One year","Fiber optic","Mailed check",0
45,60.6553716867064,2792.31542710211,"One year","No","Credit card",0
35,42.2586177874914,1473.34353994111,"Month-to-month","No","Credit card",0
57,20.434263356599,1159.38400081261,"Month-to-month","DSL","Electronic check",0
9,27.988601885748,190.417453057295,"One year","Fiber optic","Credit card",0
20,65.1523269482799,1349.45139019389,"One year","Fiber optic","Electronic check",0
39,45.3859536798124,1710.54308907829,"Month-to-month","DSL","Bank transfer",0
37,96.0593707626088,3439.6821521164,"One year","DSL","Bank transfer",0
22,81.8284456783503,1730.09255799072,"One year","Fiber optic","Credit card",0
6,41.9549999043895,266.154406974233,"Month-to-month","DSL","Bank transfer",0
48,53.4865252674567,2544.45412364996,"One year","Fiber optic","Electronic check",0
5,139.591741413086,595.460426007746,"Two year","Fiber optic","Bank transfer",0
5,68.7978299651204,357.044640245429,"One year","Fiber optic","Credit card",0
41,83.3275482762308,3402.11013306867,"Month-to-month","Fiber optic","Bank transfer",0
68,108.390865131732,7277.72788020757,"One year","DSL","Electronic check",0
35,62.6209254626801,2104.12543171576,"Two year","DSL","Electronic check",0
29,49.8991246340681,1404.02102625393,"Month-to-month","DSL","Mailed check",0
27,111.731244537228,3020.85498556192,"Two year","Fiber optic","Credit card",0
22,84.1576235797679,1832.79807403755,"Month-to-month","Fiber optic","Electronic check",0
48,85.0080683796339,3974.41321980618,"Month-to-month","DSL","Electronic check",0
36,49.2732742851474,1841.19612836416,"One year","Fiber optic","Mailed check",0
41,92.205060127234,3801.33052106555,"Two year","Fiber optic","Credit card",0
27,52.1090578094421,1374.59008701784,"Two year","DSL","Mailed check",0
24,57.1250440651398,1361.38738932218,"Month-to-month","No","Credit card",0
16,70.2537843337773,1203.22203489371,"Month-to-month","No","Mailed check",0
27,54.9796379427926,1539.19642074147,"Two year","DSL","Bank transfer",0
36,89.4295137552596,3306.16910514726,"One year","Fiber optic","Mailed check",0
26,67.5248951675677,1727.24771771471,"One year","DSL","Mailed check",0
59,75.6827966475478,4536.55101411794,"One year","No","Mailed check",0
15,75.0650059062815,1182.04124022255,"Month-to-month","DSL","Bank transfer",0
27,65.9892387236642,1821.56166712747,"One year","No","Electronic check",0
51,86.0922109036081,4441.22340677876,"Month-to-month","Fiber optic","Electronic check",1
6,40.2568683514794,257.828181091145,"Month-to-month","Fiber optic","Credit card",1
35,71.297815461752,2518.8524024897,"One year","Fiber optic","Credit card",0
35,30.5816337244027,1115.68931711412,"Month-to-month","Fiber optic","Mailed check",0
22,55.2579653205678,1161.53503878408,"Month-to-month","DSL","Bank transfer",0
24,58.5613079223355,1383.34469085984,"Month-to-month","DSL","Mailed check",1
44,92.6911662913752,4136.85094240126,"Two year","DSL","Bank transfer",0
40,68.627458563201,2693.24699754724,"Month-to-month","DSL","Electronic check",0
22,74.0140463091923,1693.3567505276,"Two year","Fiber optic","Credit card",0
25,91.9527959178002,2176.6147527112,"Month-to-month","Fiber optic","Electronic check",1
28,49.0864186573491,1396.62639419355,"One year","DSL","Bank transfer",0
19,76.6802230106894,1401.0633326486,"Month-to-month","Fiber optic","Credit card",0
11,51.5795286794256,610.169748415805,"Month-to-month","DSL","Mailed check",0
14,60.1679411921104,797.358721808262,"Month-to-month","DSL","Electronic check",0
59,86.4652309997418,5129.58166413484,"One year","Fiber optic","Electronic check",0
3,82.5969234876476,250.14897604315,"One year","Fiber optic","Mailed check",0
45,43.893019490121,2003.09678468971,"Two year","No","Mailed check",0
22,83.0164025006679,1881.24614549886,"Month-to-month","No","Electronic check",1
38,97.5634171044307,3731.4613842462,"One year","DSL","Electronic check",0
42,79.4293029080953,3426.92359624906,"Month-to-month","DSL","Credit card",1
23,85.1012587862101,1917.13100128919,"Month-to-month","No","Mailed check",0
23,91.1157803847788,2114.44679831737,"Month-to-month","Fiber optic","Electronic check",1
8,60.0843439528614,412.20510456539,"Month-to-month","No","Credit card",0
15,56.5018785707032,841.762518950696,"Month-to-month","Fiber optic","Bank transfer",0
20,78.0680601338069,1624.34627606256,"Two year","DSL","Bank transfer",0
12,47.0159336958902,580.641528673885,"Month-to-month","Fiber optic","Mailed check",0
19,81.2737665656303,1505.9789252496,"Month-to-month","Fiber optic","Bank transfer",0
42,87.4584544633172,3684.92653106,"Month-to-month","Fiber optic","Electronic check",0
10,63.6687980244912,655.193377751238,"One year","No","Mailed check",0
53,62.393431340108,3216.93441236704,"One year","DSL","Bank transfer",0
48,56.1382603545993,2653.24944082413,"Month-to-month","No","Credit card",0
18,69.8301705656566,1208.76979353339,"Month-to-month","DSL","Mailed check",0
25,97.9739174023316,2440.36036134051,"Month-to-month","DSL","Electronic check",0
73,70.306062885463,5084.04809707144,"Two year","DSL","Credit card",0
15,91.7194492965058,1382.8675295365,"Two year","No","Bank transfer",0
43,59.0862099596762,2482.95340020646,"Month-to-month","Fiber optic","Mailed check",0
57,79.5087415881983,4573.53745087346,"Month-to-month","DSL","Electronic check",0
10,25.9006058696181,305.659217651287,"Month-to-month","DSL","Electronic check",0
43,119.047297018638,5043.85841222751,"One year","Fiber optic","Credit card",0
52,87.5688521165749,4520.4730289792,"Month-to-month","DSL","Credit card",0
24,120.067427815818,2817.70344435909,"Month-to-month","DSL","Bank transfer",0
49,72.5979742524068,3434.68876117234,"One year","Fiber optic","Electronic check",0
34,49.7573034730112,1881.45535659769,"One year","No","Mailed check",0
12,90.8698947175395,1023.51770938945,"Two year","DSL","Electronic check",0
31,44.0234907879302,1462.02751923526,"One year","Fiber optic","Electronic check",0
9,62.3629859222972,575.009911131683,"Two year","Fiber optic","Electronic check",0
21,93.7955748911605,2032.06891487004,"Month-to-month","DSL","Credit card",0
17,40.6058411578982,726.466214266293,"Two year","Fiber optic","Credit card",0
6,89.087440834937,576.956412753535,"Two year","Fiber optic","Credit card",0
29,57.6251994617272,1718.36716114179,"One year","Fiber optic","Mailed check",0
9,101.726388222832,936.860388840798,"Month-to-month","No","Credit card",0
15,35.3873635576237,533.125401612807,"Month-to-month","Fiber optic","Credit card",0
28,47.752959786671,1355.55486414678,"Month-to-month","DSL","Mailed check",0
6,36.9335846217716,145.173952407058,"Month-to-month","Fiber optic","Mailed check",0
42,64.6973137255309,2722.00159549846,"Month-to-month","DSL","Electronic check",1
56,96.8521013501532,5458.58737433864,"Month-to-month","DSL","Bank transfer",0
16,36.8166131478055,637.322269681737,"Month-to-month","Fiber optic","Credit card",0
34,112.676980871135,3807.18567776171,"Month-to-month","No","Mailed check",0
23,113.78824354334,2725.93303241979,"Month-to-month","Fiber optic","Mailed check",1
15,85.6924547979254,1349.95899120631,"Two year","Fiber optic","Credit card",0
30,18,558.089913680815,"One year","Fiber optic","Electronic check",0
55,106.736686962422,5878.93115751431,"Two year","DSL","Credit card",0
20,51.4250569999088,1094.10013919267,"Month-to-month","Fiber optic","Credit card",0
59,56.0473896157287,3349.83604993179,"One year","Fiber optic","Bank transfer",0
6,50.9434770892433,311.129079408486,"One year","DSL","Credit card",0
37,54.4843263820392,2112.65116749511,"One year","DSL","Bank transfer",0
28,87.1958337226327,2423.76364694598,"One year","Fiber optic","Credit card",0
13,60.7530703826907,757.337268181315,"Month-to-month","Fiber optic","Mailed check",1
32,64.7793904946959,2075.72277508772,"Month-to-month","No","Mailed check",0
33,89.8281142268526,3007.28473633432,"One year","DSL","Credit card",0
10,43.4011064116135,433.607879642481,"Month-to-month","DSL","Mailed check",0
41,39.9103996563141,1650.22425074167,"Month-to-month","No","Mailed check",0
36,72.7171298257971,2575.28176863018,"Month-to-month","DSL","Mailed check",0
23,63.6979990312877,1409.57326388698,"One year","DSL","Electronic check",1
44,100.77827782906,4459.68540791048,"One year","No","Credit card",0
21,19.1452902298917,449.22920023374,"One year","DSL","Electronic check",0
14,76.8226192421278,1076.81304336364,"Month-to-month","No","Mailed check",1
23,80.2179011858272,1758.43051090696,"Month-to-month","DSL","Electronic check",0
3,80.601815192822,276.176228351934,"Month-to-month","Fiber optic","Bank transfer",1
5,18,87.7278190350785,"Month-to-month","DSL","Credit card",0
40,108.175973141967,4340.14197868544,"Month-to-month","No","Mailed check",0
38,66.9873918756367,2587.93860080853,"Month-to-month","DSL","Credit card",0
26,42.4757001435369,1092.41692275082,"Month-to-month","DSL","Mailed check",0
5,90.0731389245493,400.480672566373,"Month-to-month","DSL","Electronic check",0
14,78.5592815503863,1069.44873106279,"One year","Fiber optic","Mailed check",0
24,88.5768587017552,2114.05600229322,"Month-to-month","Fiber optic","Mailed check",0
15,22.8732896583664,363.361034333209,"Month-to-month","No","Mailed check",0
18,118.199731430896,2069.50024289248,"Month-to-month","DSL","Bank transfer",0
4,53.9412715089193,178.486779992366,"Month-to-month","Fiber optic","Electronic check",0
35,78.4873580559346,2706.92412290927,"One year","Fiber optic","Mailed check",0
14,63.7853659996339,967.983994133179,"Two year","Fiber optic","Bank transfer",0
30,72.4400471602397,2240.42415185552,"Two year","Fiber optic","Mailed check",0
25,69.8590490183581,1770.86310765091,"Month-to-month","DSL","Bank transfer",0
48,116.039742730952,5576.11278529876,"One year","DSL","Mailed check",0
5,83.4145833207878,437.40450016507,"Two year","DSL","Mailed check",0
8,53.2606282361288,451.474587570713,"One year","Fiber optic","Bank transfer",0
9,69.7927620518823,669.191154957482,"Month-to-month","Fiber optic","Credit card",0
13,82.8685520131091,1095.26830556192,"Month-to-month","DSL","Bank transfer",1
18,84.841414152625,1584.86666839615,"Month-to-month","No","Mailed check",0
18,63.316800351511,1159.02792811478,"Month-to-month","Fiber optic","Bank transfer",0
17,103.241590832542,1691.10843057527,"Month-to-month","DSL","Mailed check",0
18,73.5341208743236,1424.45626448954,"Two year","DSL","Electronic check",0
50,21.0756907135372,1187.70841066734,"Month-to-month","DSL","Credit card",0
32,71.6059722999285,2318.03403519546,"Month-to-month","DSL","Electronic check",0
23,57.9847462792336,1357.87796953048,"Month-to-month","Fiber optic","Bank transfer",0
20,99.9615132355663,1993.44676090711,"Month-to-month","DSL","Bank transfer",1
37,90.0674060205533,3302.07394511154,"Month-to-month","DSL","Credit card",0
38,90.2231425918618,3370.50692567548,"Month-to-month","Fiber optic","Electronic check",1
50,79.8719247766771,3927.037303969,"Month-to-month","No","Electronic check",0
10,78.7429124417677,781.832149600954,"Two year","No","Credit card",0
14,18,303.782260176979,"One year","Fiber optic","Mailed check",0
21,50.2642376584518,1095.00214904541,"Month-to-month","Fiber optic","Bank transfer",0
6,75.8599048676832,436.760189806308,"Month-to-month","Fiber optic","Bank transfer",0
13,116.068909987561,1536.04919711003,"Two year","DSL","Mailed check",0
23,22.5877256652701,593.827781216345,"Two year","Fiber optic","Credit card",0
14,55.6926849601451,759.736774227264,"One year","DSL","Mailed check",0
56,63.4075165501964,3493.83397272466,"Month-to-month","No","Mailed check",0
18,64.5298678799725,1246.06275247733,"Month-to-month","DSL","Electronic check",1
61,85.4662167307658,5260.95866223775,"Month-to-month","DSL","Credit card",1
22,44.8719227371905,973.146233009925,"Two year","Fiber optic","Mailed check",0
17,83.3251377898052,1407.32201416928,"Month-to-month","DSL","Credit card",1
29,91.9010130132631,2676.34377782164,"Month-to-month","Fiber optic","Mailed check",1
30,68.5739735851585,2074.41954677819,"Month-to-month","Fiber optic","Bank transfer",0
27,74.8419142822905,2028.29048914797,"Month-to-month","DSL","Credit card",0
7,77.161246606237,542.174794545862,"Month-to-month","Fiber optic","Mailed check",0
39,71.928384480369,2854.24730361171,"Month-to-month","Fiber optic","Mailed check",1
29,114.28152975228,3336.74629811194,"Month-to-month","Fiber optic","Bank transfer",0
21,58.1507609298924,1197.13417485878,"Month-to-month","Fiber optic","Credit card",0
27,57.1615000491878,1487.10822621576,"One year","Fiber optic","Credit card",0
38,23.1420891608958,795.770930224202,"One year","Fiber optic","Credit card",0
20,82.1722005643924,1759.46263442942,"One year","Fiber optic","Electronic check",0
8,91.3136359573309,721.27318355107,"Month-to-month","Fiber optic","Electronic check",0
36,93.0043823007639,3280.67348213117,"Month-to-month","DSL","Credit card",0
5,33.9543760484593,228.071693825891,"Month-to-month","No","Mailed check",0
10,51.8335862747673,563.77716116676,"Two year","Fiber optic","Credit card",0
24,57.2718357482286,1293.65976818623,"Month-to-month","Fiber optic","Bank transfer",0
1,85.0623849325326,20,"Month-to-month","No","Electronic check",1
7,64.2982721183517,447.742611307638,"Month-to-month","Fiber optic","Electronic check",1
29,42.6818644586703,1370.13877017007,"Month-to-month","DSL","Bank transfer",1
15,31.3713750961114,491.915321338584,"Month-to-month","No","Mailed check",0
47,73.6953205160767,3551.12951194927,"One year","DSL","Electronic check",0
49,90.5782289644537,4477.96117497761,"One year","No","Electronic check",0
32,91.3277594375051,2990.52417462085,"One year","No","Mailed check",0
5,101.425290390986,397.160825191818,"One year","Fiber optic","Credit card",0
13,78.1784533218988,998.887842851181,"Month-to-month","Fiber optic","Credit card",0
38,65.9798916613747,2598.0029336386,"Month-to-month","No","Mailed check",1
49,75.6274465549596,3694.56688836058,"Month-to-month","DSL","Mailed check",0
28,68.2962258241955,1915.10382140823,"Month-to-month","DSL","Bank transfer",0
40,81.0075263486589,3336.09557301631,"Month-to-month","DSL","Credit card",0
33,33.3562292936954,1140.53577827881,"One year","DSL","Mailed check",0
17,61.9721288640419,1063.7199938396,"Month-to-month","Fiber optic","Bank transfer",0
7,88.6157571337081,613.466603132909,"One year","DSL","Mailed check",0
49,50.1949389644135,2448.83365901289,"Two year","No","Credit card",0
23,60.6590731583573,1551.62127562832,"Month-to-month","DSL","Credit card",0
24,65.9391715298209,1474.44460750574,"Month-to-month","DSL","Electronic check",0
48,96.9218638298485,4615.12163378686,"Month-to-month","Fiber optic","Electronic check",1
4,64.0182562154903,197.086041518594,"Two year","Fiber optic","Bank transfer",0
19,38.5632030344183,770.342020394071,"Month-to-month","DSL","Electronic check",0
30,68.2977046683297,2078.65175486798,"Month-to-month","Fiber optic","Mailed check",0
49,69.539108277142,3422.668839782,"Month-to-month","No","Electronic check",0
55,102.185971858223,5608.97666480456,"Month-to-month","No","Bank transfer",0
19,79.6436854355817,1486.79270881197,"Two year","Fiber optic","Electronic check",0
98,30.5714941851749,3013.95471046261,"Month-to-month","DSL","Electronic check",0
21,80.8271985517104,1598.65939548649,"Month-to-month","Fiber optic","Electronic check",0
36,109.071282057039,3985.57605609921,"Month-to-month","DSL","Electronic check",0
31,58.4077883276542,1932.74327173713,"Month-to-month","DSL","Bank transfer",0
50,88.4177813263784,4549.59706765082,"Month-to-month","No","Bank transfer",0
9,48.4527428934336,337.893752627488,"Two year","No","Electronic check",0
41,55.3748810140167,2344.48115930043,"Two year","Fiber optic","Credit card",0
18,96.2344220010504,1604.02222420849,"Month-to-month","DSL","Credit card",0
28,45.7576690773303,1273.12177147159,"One year","Fiber optic","Electronic check",0
75,74.4115990207844,5581.46870365259,"Month-to-month","No","Credit card",0
19,86.076128591294,1586.55668804297,"Month-to-month","DSL","Mailed check",0
26,83.0383847721331,2149.30395260011,"Month-to-month","Fiber optic","Electronic check",1
30,64.2288446861427,2035.25997067101,"Two year","DSL","Mailed check",0
5,53.7861291526182,255.187178461919,"Month-to-month","Fiber optic","Bank transfer",1
25,91.7314573622592,2245.77746139138,"One year","DSL","Electronic check",0
5,106.251796777436,549.411459189165,"Month-to-month","Fiber optic","Mailed check",0
37,64.5077895424896,2357.64026132319,"Month-to-month","Fiber optic","Electronic check",0
37,48.3642042296419,1848.73656051552,"Month-to-month","Fiber optic","Credit card",0
5,80.8838716921586,394.241904537437,"Month-to-month","DSL","Mailed check",0
45,49.8034922806412,2181.53996166814,"Month-to-month","No","Electronic check",0
22,77.5600165521786,1604.10839123674,"Two year","Fiber optic","Credit card",0
11,62.683836597211,604.50774630447,"Month-to-month","Fiber optic","Electronic check",0
21,92.7816096624671,1959.23763558787,"Two year","No","Electronic check",0
18,100.96750431678,1803.72692867835,"Month-to-month","No","Mailed check",0
21,117.366146307171,2463.02152962596,"Two year","DSL","Mailed check",0
21,35.0178108943434,738.1553877548,"One year","DSL","Mailed check",0
22,70.8537281608421,1521.88243361257,"Two year","Fiber optic","Bank transfer",0
9,45.9903759480696,360.463022182911,"One year","DSL","Credit card",0
15,65.786699819309,881.626066005685,"Month-to-month","Fiber optic","Bank transfer",0
13,91.9050242922889,1280.85455896292,"Two year","Fiber optic","Credit card",0
5,37.2956187083335,127.998590175333,"Month-to-month","No","Electronic check",0
